x,y,u
0.434343,0.191919,0.0724189
0.444444,0.191919,0.0733185
0.454545,0.191919,0.074077
0.464646,0.191919,0.0746899
0.474747,0.191919,0.0751535
0.484848,0.191919,0.0754651
0.494949,0.191919,0.0756228
0.505051,0.191919,0.0756254
0.515152,0.191919,0.0754731
0.525253,0.191919,0.0751668
0.535354,0.191919,0.0747083
0.545455,0.191919,0.0741003
0.555556,0.191919,0.0733465
0.565657,0.191919,0.0724515
0.575758,0.191919,0.0714205
0.585859,0.191919,0.0702595
0.59596,0.191919,0.0689753
0.606061,0.191919,0.0675752
0.616162,0.191919,0.0660672
0.626263,0.191919,0.0644595
0.636364,0.191919,0.0627608
0.646465,0.191919,0.0609803
0.656566,0.191919,0.0591271
0.666667,0.191919,0.0572106
0.676768,0.191919,0.0552402
0.686869,0.191919,0.0532254
0.69697,0.191919,0.0511752
0.707071,0.191919,0.0490988
0.717172,0.191919,0.047005
0.727273,0.191919,0.044902
0.737374,0.191919,0.0427981
0.747475,0.191919,0.0407007
0.757576,0.191919,0.0386168
0.767677,0.191919,0.0365529
0.777778,0.191919,0.034515
0.787879,0.191919,0.0325082
0.79798,0.191919,0.0305371
0.808081,0.191919,0.0286057
0.818182,0.191919,0.0267173
0.828283,0.191919,0.0248743
0.838384,0.191919,0.0230787
0.848485,0.191919,0.0213317
0.858586,0.191919,0.0196338
0.868687,0.191919,0.0179849
0.878788,0.191919,0.0163844
0.888889,0.191919,0.0148309
0.89899,0.191919,0.0133226
0.909091,0.191919,0.0118572
0.919192,0.191919,0.0104317
0.929293,0.191919,0.00904286
0.939394,0.191919,0.00768704
0.949495,0.191919,0.00636016
0.959596,0.191919,0.00505789
0.969697,0.191919,0.00377562
0.979798,0.191919,0.00250854
0.989899,0.191919,0.00125169
1,0.191919,0
0,0.20202,0
0.010101,0.20202,0.00133549
0.020202,0.20202,0.00267639
0.030303,0.20202,0.00402809
0.040404,0.20202,0.00539588
0.0505051,0.20202,0.00678488
0.0606061,0.20202,0.00819998
0.0707071,0.20202,0.00964583
0.0808081,0.20202,0.0111267
0.0909091,0.20202,0.0126466
0.10101,0.20202,0.014209
0.111111,0.20202,0.0158169
0.121212,0.20202,0.017473
0.131313,0.20202,0.0191791
0.141414,0.20202,0.0209367
0.151515,0.20202,0.0227465
0.161616,0.20202,0.0246087
0.171717,0.20202,0.0265227
0.181818,0.20202,0.0284873
0.191919,0.20202,0.0305004
0.20202,0.20202,0.0325593
0.212121,0.20202,0.0346607
0.222222,0.20202,0.0368003
0.232323,0.20202,0.0389733
0.242424,0.20202,0.0411742
0.252525,0.20202,0.0433966
0.262626,0.20202,0.0456337
0.272727,0.20202,0.0478781
0.282828,0.20202,0.0501216
0.292929,0.20202,0.0523559
0.30303,0.20202,0.0545718
0.313131,0.20202,0.0567601
0.323232,0.20202,0.0589112
0.333333,0.20202,0.0610152
0.343434,0.20202,0.0630621
0.353535,0.20202,0.0650418
0.363636,0.20202,0.0669445
0.373737,0.20202,0.0687602
0.383838,0.20202,0.0704792
0.393939,0.20202,0.0720924
0.40404,0.20202,0.0735906
0.414141,0.20202,0.0749655
0.424242,0.20202,0.0762092
0.434343,0.20202,0.0773145
0.444444,0.20202,0.0782749
0.454545,0.20202,0.0790848
0.464646,0.20202,0.0797392
0.474747,0.20202,0.0802342
0.484848,0.20202,0.0805669
0.494949,0.20202,0.0807352
0.505051,0.20202,0.080738
0.515152,0.20202,0.0805754
0.525253,0.20202,0.0802483
0.535354,0.20202,0.0797587
0.545455,0.20202,0.0791095
0.555556,0.20202,0.0783047
0.565657,0.20202,0.0773491
0.575758,0.20202,0.0762482
0.585859,0.20202,0.0750086
0.59596,0.20202,0.0736375
0.606061,0.20202,0.0721426
0.616162,0.20202,0.0705325
0.626263,0.20202,0.0688159
0.636364,0.20202,0.0670023
0.646465,0.20202,0.0651012
0.656566,0.20202,0.0631226
0.666667,0.20202,0.0610765
0.676768,0.20202,0.0589728
0.686869,0.20202,0.0568216
0.69697,0.20202,0.0546327
0.707071,0.20202,0.0524158
0.717172,0.20202,0.0501803
0.727273,0.20202,0.0479352
0.737374,0.20202,0.0456889
0.747475,0.20202,0.0434497
0.757576,0.20202,0.0412249
0.767677,0.20202,0.0390215
0.777778,0.20202,0.0368458
0.787879,0.20202,0.0347033
0.79798,0.20202,0.032599
0.808081,0.20202,0.0305371
0.818182,0.20202,0.0285211
0.828283,0.20202,0.0265536
0.838384,0.20202,0.0246367
0.848485,0.20202,0.0227716
0.858586,0.20202,0.020959
0.868687,0.20202,0.0191988
0.878788,0.20202,0.0174902
0.888889,0.20202,0.0158319
0.89899,0.20202,0.0142217
0.909091,0.20202,0.0126574
0.919192,0.20202,0.0111356
0.929293,0.20202,0.0096531
0.939394,0.20202,0.00820578
0.949495,0.20202,0.00678936
0.959596,0.20202,0.00539921
0.969697,0.20202,0.00403042
0.979798,0.20202,0.00267783
0.989899,0.20202,0.00133617
1,0.20202,0
0,0.212121,0
0.010101,0.212121,0.00142153
0.020202,0.212121,0.00284883
0.030303,0.212121,0.00428764
0.040404,0.212121,0.00574359
0.0505051,0.212121,0.00722212
0.0606061,0.212121,0.00872846
0.0707071,0.212121,0.0102675
0.0808081,0.212121,0.0118439
0.0909091,0.212121,0.0134619
0.10101,0.212121,0.0151251
0.111111,0.212121,0.0168368
0.121212,0.212121,0.0185997
0.131313,0.212121,0.020416
0.141414,0.212121,0.0222871
0.151515,0.212121,0.0242138
0.161616,0.212121,0.0261963
0.171717,0.212121,0.028234
0.181818,0.212121,0.0303255
0.191919,0.212121,0.0324687
0.20202,0.212121,0.0346607
0.212121,0.212121,0.0368979
0.222222,0.212121,0.0391759
0.232323,0.212121,0.0414894
0.242424,0.212121,0.0438326
0.252525,0.212121,0.0461987
0.262626,0.212121,0.0485806
0.272727,0.212121,0.0509701
0.282828,0.212121,0.0533588
0.292929,0.212121,0.0557376
0.30303,0.212121,0.0580969
0.313131,0.212121,0.0604268
0.323232,0.212121,0.0627171
0.333333,0.212121,0.0649572
0.343434,0.212121,0.0671366
0.353535,0.212121,0.0692445
0.363636,0.212121,0.0712703
0.373737,0.212121,0.0732035
0.383838,0.212121,0.0750338
0.393939,0.212121,0.0767514
0.40404,0.212121,0.0783466
0.414141,0.212121,0.0798104
0.424242,0.212121,0.0811347
0.434343,0.212121,0.0823115
0.444444,0.212121,0.0833341
0.454545,0.212121,0.0841963
0.464646,0.212121,0.0848931
0.474747,0.212121,0.0854202
0.484848,0.212121,0.0857743
0.494949,0.212121,0.0859535
0.505051,0.212121,0.0859565
0.515152,0.212121,0.0857833
0.525253,0.212121,0.085435
0.535354,0.212121,0.0849136
0.545455,0.212121,0.0842224
0.555556,0.212121,0.0833655
0.565657,0.212121,0.0823479
0.575758,0.212121,0.0811758
0.585859,0.212121,0.079856
0.59596,0.212121,0.0783961
0.606061,0.212121,0.0768044
0.616162,0.212121,0.07509
0.626263,0.212121,0.0732624
0.636364,0.212121,0.0713314
0.646465,0.212121,0.0693073
0.656566,0.212121,0.0672007
0.666667,0.212121,0.0650221
0.676768,0.212121,0.0627823
0.686869,0.212121,0.0604919
0.69697,0.212121,0.0581615
0.707071,0.212121,0.0558012
0.717172,0.212121,0.0534211
0.727273,0.212121,0.0510308
0.737374,0.212121,0.0486393
0.747475,0.212121,0.0462553
0.757576,0.212121,0.0438867
0.767677,0.212121,0.0415408
0.777778,0.212121,0.0392245
0.787879,0.212121,0.0369436
0.79798,0.212121,0.0347033
0.808081,0.212121,0.0325082
0.818182,0.212121,0.0303619
0.828283,0.212121,0.0282673
0.838384,0.212121,0.0262266
0.848485,0.212121,0.0242411
0.858586,0.212121,0.0223115
0.868687,0.212121,0.0204376
0.878788,0.212121,0.0186187
0.888889,0.212121,0.0168533
0.89899,0.212121,0.0151393
0.909091,0.212121,0.0134739
0.919192,0.212121,0.011854
0.929293,0.212121,0.0102758
0.939394,0.212121,0.00873514
0.949495,0.212121,0.00722734
0.959596,0.212121,0.00574752
0.969697,0.212121,0.00429042
0.979798,0.212121,0.00285058
0.989899,0.212121,0.00142237
1,0.212121,0
0,0.222222,0
0.010101,0.222222,0.00150913
0.020202,0.222222,0.00302439
0.030303,0.222222,0.00455189
0.040404,0.222222,0.00609758
0.0505051,0.222222,0.00766727
0.0606061,0.222222,0.0092665
0.0707071,0.222222,0.0109005
0.0808081,0.222222,0.0125742
0.0909091,0.222222,0.0142919
0.10101,0.222222,0.0160578
0.111111,0.222222,0.0178751
0.121212,0.222222,0.0197469
0.131313,0.222222,0.0216753
0.141414,0.222222,0.023662
0.151515,0.222222,0.0257077
0.161616,0.222222,0.0278127
0.171717,0.222222,0.0299763
0.181818,0.222222,0.0321971
0.191919,0.222222,0.0344728
0.20202,0.222222,0.0368003
0.212121,0.222222,0.0391759
0.222222,0.222222,0.0415947
0.232323,0.222222,0.0440513
0.242424,0.222222,0.0465395
0.252525,0.222222,0.049052
0.262626,0.222222,0.0515812
0.272727,0.222222,0.0541186
0.282828,0.222222,0.0566551
0.292929,0.222222,0.0591811
0.30303,0.222222,0.0616864
0.313131,0.222222,0.0641606
0.323232,0.222222,0.0665926
0.333333,0.222222,0.0689714
0.343434,0.222222,0.0712857
0.353535,0.222222,0.0735241
0.363636,0.222222,0.0756753
0.373737,0.222222,0.0777282
0.383838,0.222222,0.0796718
0.393939,0.222222,0.0814956
0.40404,0.222222,0.0831896
0.414141,0.222222,0.0847441
0.424242,0.222222,0.0861503
0.434343,0.222222,0.0874
0.444444,0.222222,0.0884859
0.454545,0.222222,0.0894015
0.464646,0.222222,0.0901414
0.474747,0.222222,0.090701
0.484848,0.222222,0.0910771
0.494949,0.222222,0.0912673
0.505051,0.222222,0.0912704
0.515152,0.222222,0.0910865
0.525253,0.222222,0.0907165
0.535354,0.222222,0.0901629
0.545455,0.222222,0.0894289
0.555556,0.222222,0.0885188
0.565657,0.222222,0.0874382
0.575758,0.222222,0.0861935
0.585859,0.222222,0.0847919
0.59596,0.222222,0.0832416
0.606061,0.222222,0.0815514
0.616162,0.222222,0.0797309
0.626263,0.222222,0.07779
0.636364,0.222222,0.0757395
0.646465,0.222222,0.0735901
0.656566,0.222222,0.0713531
0.666667,0.222222,0.0690397
0.676768,0.222222,0.0666613
0.686869,0.222222,0.0642292
0.69697,0.222222,0.0617545
0.707071,0.222222,0.0592483
0.717172,0.222222,0.0567209
0.727273,0.222222,0.0541827
0.737374,0.222222,0.0516434
0.747475,0.222222,0.0491119
0.757576,0.222222,0.0465968
0.767677,0.222222,0.0441059
0.777778,0.222222,0.0416464
0.787879,0.222222,0.0392245
0.79798,0.222222,0.0368458
0.808081,0.222222,0.034515
0.818182,0.222222,0.0322361
0.828283,0.222222,0.0300121
0.838384,0.222222,0.0278453
0.848485,0.222222,0.0257372
0.858586,0.222222,0.0236884
0.868687,0.222222,0.0216988
0.878788,0.222222,0.0197676
0.888889,0.222222,0.0178932
0.89899,0.222222,0.0160734
0.909091,0.222222,0.0143053
0.919192,0.222222,0.0125854
0.929293,0.222222,0.0109098
0.939394,0.222222,0.00927405
0.949495,0.222222,0.00767323
0.959596,0.222222,0.00610211
0.969697,0.222222,0.00455512
0.979798,0.222222,0.00302645
0.989899,0.222222,0.00151012
1,0.222222,0
0,0.232323,0
0.010101,0.232323,0.00159809
0.020202,0.232323,0.00320267
0.030303,0.232323,0.00482022
0.040404,0.232323,0.00645706
0.0505051,0.232323,0.00811932
0.0606061,0.232323,0.00981288
0.0707071,0.232323,0.0115433
0.0808081,0.232323,0.0133157
0.0909091,0.232323,0.0151348
0.10101,0.232323,0.0170049
0.111111,0.232323,0.0189296
0.121212,0.232323,0.0209119
0.131313,0.232323,0.0229542
0.141414,0.232323,0.0250583
0.151515,0.232323,0.0272249
0.161616,0.232323,0.0294543
0.171717,0.232323,0.0317458
0.181818,0.232323,0.0340979
0.191919,0.232323,0.0365081
0.20202,0.232323,0.0389733
0.212121,0.232323,0.0414894
0.222222,0.232323,0.0440513
0.232323,0.232323,0.0466533
0.242424,0.232323,0.0492886
0.252525,0.232323,0.0519499
0.262626,0.232323,0.0546287
0.272727,0.232323,0.0573163
0.282828,0.232323,0.060003
0.292929,0.232323,0.0626785
0.30303,0.232323,0.0653322
0.313131,0.232323,0.0679528
0.323232,0.232323,0.0705288
0.333333,0.232323,0.0730485
0.343434,0.232323,0.0754998
0.353535,0.232323,0.0778707
0.363636,0.232323,0.0801493
0.373737,0.232323,0.0823238
0.383838,0.232323,0.0843825
0.393939,0.232323,0.0863144
0.40404,0.232323,0.0881086
0.414141,0.232323,0.0897552
0.424242,0.232323,0.0912447
0.434343,0.232323,0.0925684
0.444444,0.232323,0.0937185
0.454545,0.232323,0.0946883
0.464646,0.232323,0.095472
0.474747,0.232323,0.0960648
0.484848,0.232323,0.0964631
0.494949,0.232323,0.0966645
0.505051,0.232323,0.0966677
0.515152,0.232323,0.0964728
0.525253,0.232323,0.096081
0.535354,0.232323,0.0954945
0.545455,0.232323,0.0947169
0.555556,0.232323,0.0937529
0.565657,0.232323,0.0926083
0.575758,0.232323,0.0912898
0.585859,0.232323,0.0898052
0.59596,0.232323,0.088163
0.606061,0.232323,0.0863727
0.616162,0.232323,0.0844443
0.626263,0.232323,0.0823885
0.636364,0.232323,0.0802165
0.646465,0.232323,0.0779399
0.656566,0.232323,0.0755704
0.666667,0.232323,0.07312
0.676768,0.232323,0.0706008
0.686869,0.232323,0.0680248
0.69697,0.232323,0.0654036
0.707071,0.232323,0.062749
0.717172,0.232323,0.0600722
0.727273,0.232323,0.0573838
0.737374,0.232323,0.0546942
0.747475,0.232323,0.0520129
0.757576,0.232323,0.0493491
0.767677,0.232323,0.0467109
0.777778,0.232323,0.0441059
0.787879,0.232323,0.0415408
0.79798,0.232323,0.0390215
0.808081,0.232323,0.0365529
0.818182,0.232323,0.0341393
0.828283,0.232323,0.0317839
0.838384,0.232323,0.0294891
0.848485,0.232323,0.0272564
0.858586,0.232323,0.0250866
0.868687,0.232323,0.0229795
0.878788,0.232323,0.0209343
0.888889,0.232323,0.0189492
0.89899,0.232323,0.017022
0.909091,0.232323,0.0151495
0.919192,0.232323,0.0133281
0.929293,0.232323,0.0115536
0.939394,0.232323,0.0098213
0.949495,0.232323,0.00812601
0.959596,0.232323,0.00646218
0.969697,0.232323,0.0048239
0.979798,0.232323,0.00320504
0.989899,0.232323,0.00159923
1,0.232323,0
0,0.242424,0
0.010101,0.242424,0.00168817
0.020202,0.242424,0.00338322
0.030303,0.242424,0.00509197
0.040404,0.242424,0.00682111
0.0505051,0.242424,0.00857712
0.0606061,0.242424,0.0103662
0.0707071,0.242424,0.0121942
0.0808081,0.242424,0.0140667
0.0909091,0.242424,0.0159885
0.10101,0.242424,0.0179641
0.111111,0.242424,0.0199975
0.121212,0.242424,0.0220918
0.131313,0.242424,0.0242495
0.141414,0.242424,0.0264724
0.151515,0.242424,0.0287615
0.161616,0.242424,0.0311169
0.171717,0.242424,0.0335379
0.181818,0.242424,0.036023
0.191919,0.242424,0.0385695
0.20202,0.242424,0.0411742
0.212121,0.242424,0.0438326
0.222222,0.242424,0.0465395
0.232323,0.242424,0.0492886
0.242424,0.242424,0.0520731
0.252525,0.242424,0.0548849
0.262626,0.242424,0.0577154
0.272727,0.242424,0.0605552
0.282828,0.242424,0.0633939
0.292929,0.242424,0.0662209
0.30303,0.242424,0.0690248
0.313131,0.242424,0.0717938
0.323232,0.242424,0.0745157
0.333333,0.242424,0.0771781
0.343434,0.242424,0.0797682
0.353535,0.242424,0.0822734
0.363636,0.242424,0.084681
0.373737,0.242424,0.0869786
0.383838,0.242424,0.089154
0.393939,0.242424,0.0911952
0.40404,0.242424,0.0930911
0.414141,0.242424,0.0948309
0.424242,0.242424,0.0964047
0.434343,0.242424,0.0978033
0.444444,0.242424,0.0990186
0.454545,0.242424,0.100043
0.464646,0.242424,0.100871
0.474747,0.242424,0.101498
0.484848,0.242424,0.101918
0.494949,0.242424,0.102131
0.505051,0.242424,0.102135
0.515152,0.242424,0.101929
0.525253,0.242424,0.101514
0.535354,0.242424,0.100895
0.545455,0.242424,0.100073
0.555556,0.242424,0.0990543
0.565657,0.242424,0.0978448
0.575758,0.242424,0.0964516
0.585859,0.242424,0.0948828
0.59596,0.242424,0.0931476
0.606061,0.242424,0.0912558
0.616162,0.242424,0.0892182
0.626263,0.242424,0.087046
0.636364,0.242424,0.084751
0.646465,0.242424,0.0823454
0.656566,0.242424,0.0798417
0.666667,0.242424,0.0772526
0.676768,0.242424,0.0745908
0.686869,0.242424,0.0718689
0.69697,0.242424,0.0690994
0.707071,0.242424,0.0662946
0.717172,0.242424,0.0634662
0.727273,0.242424,0.0606257
0.737374,0.242424,0.0577839
0.747475,0.242424,0.054951
0.757576,0.242424,0.0521365
0.767677,0.242424,0.0493491
0.777778,0.242424,0.0465968
0.787879,0.242424,0.0438867
0.79798,0.242424,0.0412249
0.808081,0.242424,0.0386168
0.818182,0.242424,0.0360668
0.828283,0.242424,0.0335782
0.838384,0.242424,0.0311538
0.848485,0.242424,0.028795
0.858586,0.242424,0.0265026
0.868687,0.242424,0.0242765
0.878788,0.242424,0.0221158
0.888889,0.242424,0.0200186
0.89899,0.242424,0.0179825
0.909091,0.242424,0.0160043
0.919192,0.242424,0.0140801
0.929293,0.242424,0.0122055
0.939394,0.242424,0.0103755
0.949495,0.242424,0.00858451
0.959596,0.242424,0.00682679
0.969697,0.242424,0.00509608
0.979798,0.242424,0.00338588
0.989899,0.242424,0.00168947
1,0.242424,0
0,0.252525,0
0.010101,0.252525,0.00177913
0.020202,0.252525,0.00356552
0.030303,0.252525,0.00536635
0.040404,0.252525,0.00718869
0.0505051,0.252525,0.00903936
0.0606061,0.252525,0.0109249
0.0707071,0.252525,0.0128515
0.0808081,0.252525,0.0148249
0.0909091,0.252525,0.0168504
0.10101,0.252525,0.0189327
0.111111,0.252525,0.0210758
0.121212,0.252525,0.0232831
0.131313,0.252525,0.0255573
0.141414,0.252525,0.0279003
0.151515,0.252525,0.030313
0.161616,0.252525,0.0327957
0.171717,0.252525,0.0353476
0.181818,0.252525,0.0379669
0.191919,0.252525,0.0406511
0.20202,0.252525,0.0433966
0.212121,0.252525,0.0461987
0.222222,0.252525,0.049052
0.232323,0.252525,0.0519499
0.242424,0.252525,0.0548849
0.252525,0.252525,0.0578489
0.262626,0.252525,0.0608325
0.272727,0.252525,0.0638259
0.282828,0.252525,0.0668182
0.292929,0.252525,0.0697982
0.30303,0.252525,0.0727539
0.313131,0.252525,0.0756727
0.323232,0.252525,0.078542
0.333333,0.252525,0.0813484
0.343434,0.252525,0.0840787
0.353535,0.252525,0.0867195
0.363636,0.252525,0.0892575
0.373737,0.252525,0.0916794
0.383838,0.252525,0.0939725
0.393939,0.252525,0.0961242
0.40404,0.252525,0.0981227
0.414141,0.252525,0.0999567
0.424242,0.252525,0.101616
0.434343,0.252525,0.10309
0.444444,0.252525,0.104371
0.454545,0.252525,0.105451
0.464646,0.252525,0.106324
0.474747,0.252525,0.106984
0.484848,0.252525,0.107428
0.494949,0.252525,0.107652
0.505051,0.252525,0.107655
0.515152,0.252525,0.107438
0.525253,0.252525,0.107001
0.535354,0.252525,0.106348
0.545455,0.252525,0.105482
0.555556,0.252525,0.104408
0.565657,0.252525,0.103133
0.575758,0.252525,0.101664
0.585859,0.252525,0.10001
0.59596,0.252525,0.0981812
0.606061,0.252525,0.096187
0.616162,0.252525,0.094039
0.626263,0.252525,0.0917492
0.636364,0.252525,0.0893299
0.646465,0.252525,0.0867941
0.656566,0.252525,0.0841549
0.666667,0.252525,0.0814257
0.676768,0.252525,0.0786198
0.686869,0.252525,0.0757506
0.69697,0.252525,0.0728313
0.707071,0.252525,0.0698747
0.717172,0.252525,0.0668934
0.727273,0.252525,0.0638992
0.737374,0.252525,0.0609038
0.747475,0.252525,0.0579177
0.757576,0.252525,0.054951
0.767677,0.252525,0.0520129
0.777778,0.252525,0.0491119
0.787879,0.252525,0.0462553
0.79798,0.252525,0.0434497
0.808081,0.252525,0.0407007
0.818182,0.252525,0.0380129
0.828283,0.252525,0.0353899
0.838384,0.252525,0.0328345
0.848485,0.252525,0.0303484
0.858586,0.252525,0.0279322
0.868687,0.252525,0.025586
0.878788,0.252525,0.0233086
0.888889,0.252525,0.0210983
0.89899,0.252525,0.0189524
0.909091,0.252525,0.0168674
0.919192,0.252525,0.0148395
0.929293,0.252525,0.0128637
0.939394,0.252525,0.010935
0.949495,0.252525,0.00904743
0.959596,0.252525,0.00719492
0.969697,0.252525,0.00537089
0.979798,0.252525,0.00356846
0.989899,0.252525,0.00178057
1,0.252525,0
0,0.262626,0
0.010101,0.262626,0.00187068
0.020202,0.262626,0.003749
0.030303,0.262626,0.00564253
0.040404,0.262626,0.00755867
0.0505051,0.262626,0.00950462
0.0606061,0.262626,0.0114873
0.0707071,0.262626,0.0135131
0.0808081,0.262626,0.0155882
0.0909091,0.262626,0.017718
0.10101,0.262626,0.0199076
0.111111,0.262626,0.0221612
0.121212,0.262626,0.0244823
0.131313,0.262626,0.0268738
0.141414,0.262626,0.0293376
0.151515,0.262626,0.0318748
0.161616,0.262626,0.0344856
0.171717,0.262626,0.0371692
0.181818,0.262626,0.0399237
0.191919,0.262626,0.0427465
0.20202,0.262626,0.0456337
0.212121,0.262626,0.0485806
0.222222,0.262626,0.0515812
0.232323,0.262626,0.0546287
0.242424,0.262626,0.0577154
0.252525,0.262626,0.0608325
0.262626,0.262626,0.0639703
0.272727,0.262626,0.0671184
0.282828,0.262626,0.0702654
0.292929,0.262626,0.0733994
0.30303,0.262626,0.0765078
0.313131,0.262626,0.0795775
0.323232,0.262626,0.082595
0.333333,0.262626,0.0855465
0.343434,0.262626,0.088418
0.353535,0.262626,0.0911953
0.363636,0.262626,0.0938645
0.373737,0.262626,0.0964116
0.383838,0.262626,0.0988232
0.393939,0.262626,0.101086
0.40404,0.262626,0.103188
0.414141,0.262626,0.105117
0.424242,0.262626,0.106861
0.434343,0.262626,0.108412
0.444444,0.262626,0.109759
0.454545,0.262626,0.110895
0.464646,0.262626,0.111813
0.474747,0.262626,0.112507
0.484848,0.262626,0.112974
0.494949,0.262626,0.113209
0.505051,0.262626,0.113213
0.515152,0.262626,0.112984
0.525253,0.262626,0.112525
0.535354,0.262626,0.111838
0.545455,0.262626,0.110927
0.555556,0.262626,0.109797
0.565657,0.262626,0.108456
0.575758,0.262626,0.106911
0.585859,0.262626,0.105172
0.59596,0.262626,0.103248
0.606061,0.262626,0.101151
0.616162,0.262626,0.0988917
0.626263,0.262626,0.0964835
0.636364,0.262626,0.0939391
0.646465,0.262626,0.0912722
0.656566,0.262626,0.0884966
0.666667,0.262626,0.0856263
0.676768,0.262626,0.0826754
0.686869,0.262626,0.0796579
0.69697,0.262626,0.0765877
0.707071,0.262626,0.0734784
0.717172,0.262626,0.070343
0.727273,0.262626,0.0671942
0.737374,0.262626,0.0640441
0.747475,0.262626,0.0609038
0.757576,0.262626,0.0577839
0.767677,0.262626,0.0546942
0.777778,0.262626,0.0516434
0.787879,0.262626,0.0486393
0.79798,0.262626,0.0456889
0.808081,0.262626,0.0427981
0.818182,0.262626,0.0399716
0.828283,0.262626,0.0372134
0.838384,0.262626,0.0345262
0.848485,0.262626,0.0319119
0.858586,0.262626,0.0293712
0.868687,0.262626,0.026904
0.878788,0.262626,0.0245092
0.888889,0.262626,0.022185
0.89899,0.262626,0.0199285
0.909091,0.262626,0.0177361
0.919192,0.262626,0.0156037
0.929293,0.262626,0.0135262
0.939394,0.262626,0.0114981
0.949495,0.262626,0.00951332
0.959596,0.262626,0.00756542
0.969697,0.262626,0.00564745
0.979798,0.262626,0.00375222
0.989899,0.262626,0.00187226
1,0.262626,0
0,0.272727,0
0.010101,0.272727,0.00196253
0.020202,0.272727,0.00393307
0.030303,0.272727,0.00591957
0.040404,0.272727,0.00792982
0.0505051,0.272727,0.00997135
0.0606061,0.272727,0.0120514
0.0707071,0.272727,0.0141768
0.0808081,0.272727,0.0163538
0.0909091,0.272727,0.0185884
0.10101,0.272727,0.0208856
0.111111,0.272727,0.02325
0.121212,0.272727,0.0256853
0.131313,0.272727,0.0281945
0.141414,0.272727,0.0307795
0.151515,0.272727,0.0334416
0.161616,0.272727,0.0361809
0.171717,0.272727,0.0389966
0.181818,0.272727,0.0418868
0.191919,0.272727,0.0448486
0.20202,0.272727,0.0478781
0.212121,0.272727,0.0509701
0.222222,0.272727,0.0541186
0.232323,0.272727,0.0573163
0.242424,0.272727,0.0605552
0.252525,0.272727,0.0638259
0.262626,0.272727,0.0671184
0.272727,0.272727,0.0704216
0.282828,0.272727,0.0737238
0.292929,0.272727,0.0770123
0.30303,0.272727,0.080274
0.313131,0.272727,0.0834951
0.323232,0.272727,0.0866614
0.333333,0.272727,0.0897585
0.343434,0.272727,0.0927715
0.353535,0.272727,0.0956858
0.363636,0.272727,0.0984866
0.373737,0.272727,0.101159
0.383838,0.272727,0.10369
0.393939,0.272727,0.106064
0.40404,0.272727,0.10827
0.414141,0.272727,0.110294
0.424242,0.272727,0.112124
0.434343,0.272727,0.113751
0.444444,0.272727,0.115165
0.454545,0.272727,0.116357
0.464646,0.272727,0.11732
0.474747,0.272727,0.118048
0.484848,0.272727,0.118538
0.494949,0.272727,0.118785
0.505051,0.272727,0.118789
0.515152,0.272727,0.118549
0.525253,0.272727,0.118067
0.535354,0.272727,0.117345
0.545455,0.272727,0.116389
0.555556,0.272727,0.115204
0.565657,0.272727,0.113797
0.575758,0.272727,0.112176
0.585859,0.272727,0.11035
0.59596,0.272727,0.108332
0.606061,0.272727,0.106131
0.616162,0.272727,0.10376
0.626263,0.272727,0.101233
0.636364,0.272727,0.0985632
0.646465,0.272727,0.0957647
0.656566,0.272727,0.0928521
0.666667,0.272727,0.0898403
0.676768,0.272727,0.0867438
0.686869,0.272727,0.0835776
0.69697,0.272727,0.0803561
0.707071,0.272727,0.0770935
0.717172,0.272727,0.0738036
0.727273,0.272727,0.0704997
0.737374,0.272727,0.0671942
0.747475,0.272727,0.0638992
0.757576,0.272727,0.0606257
0.767677,0.272727,0.0573838
0.777778,0.272727,0.0541827
0.787879,0.272727,0.0510308
0.79798,0.272727,0.0479352
0.808081,0.272727,0.044902
0.818182,0.272727,0.0419365
0.828283,0.272727,0.0390425
0.838384,0.272727,0.0362231
0.848485,0.272727,0.0334802
0.858586,0.272727,0.0308145
0.868687,0.272727,0.028226
0.878788,0.272727,0.0257135
0.888889,0.272727,0.023275
0.89899,0.272727,0.0209076
0.909091,0.272727,0.0186075
0.919192,0.272727,0.0163702
0.929293,0.272727,0.0141906
0.939394,0.272727,0.0120629
0.949495,0.272727,0.00998063
0.959596,0.272727,0.00793704
0.969697,0.272727,0.00592486
0.979798,0.272727,0.00393653
0.989899,0.272727,0.00196423
1,0.272727,0
0,0.282828,0
0.010101,0.282828,0.00205433
0.020202,0.282828,0.00411705
0.030303,0.282828,0.00619649
0.040404,0.282828,0.0083008
0.0505051,0.282828,0.0104379
0.0606061,0.282828,0.0126153
0.0707071,0.282828,0.0148402
0.0808081,0.282828,0.0171192
0.0909091,0.282828,0.0194584
0.10101,0.282828,0.0218632
0.111111,0.282828,0.0243384
0.121212,0.282828,0.0268879
0.131313,0.282828,0.0295146
0.141414,0.282828,0.0322209
0.151515,0.282828,0.0350078
0.161616,0.282828,0.0378756
0.171717,0.282828,0.0408234
0.181818,0.282828,0.0438492
0.191919,0.282828,0.04695
0.20202,0.282828,0.0501216
0.212121,0.282828,0.0533588
0.222222,0.282828,0.0566551
0.232323,0.282828,0.060003
0.242424,0.282828,0.0633939
0.252525,0.282828,0.0668182
0.262626,0.282828,0.0702654
0.272727,0.282828,0.0737238
0.282828,0.282828,0.077181
0.292929,0.282828,0.0806241
0.30303,0.282828,0.084039
